timestamp_ms,frame_time_ms,fps,draw_calls,render_components_ms,poll_events_ms,begin_frame_ms,end_frame_ms,profiler_ui_ms,text_update_ms
5113.072,4.546,219.981,15,0.793,0.009,0.041,0.259,3.412,3.337
5117.630,3.892,256.917,15,0.718,0.009,0.022,0.241,2.871,2.796
5121.535,4.850,206.165,15,0.731,0.009,0.022,0.254,3.803,3.726
5126.398,5.602,178.502,15,0.668,0.009,0.022,0.249,4.623,4.548
5132.013,3.786,264.108,15,0.658,0.009,0.022,0.245,2.821,2.747
5135.812,5.349,186.940,15,0.687,0.009,0.021,0.248,4.352,4.260
5141.174,3.831,261.033,15,0.684,0.009,0.022,0.254,2.831,2.758
5145.018,4.891,204.478,15,0.688,0.009,0.021,0.252,3.889,3.812
5149.921,3.843,260.209,15,0.675,0.009,0.022,0.273,2.832,2.760
5153.777,5.177,193.147,15,0.665,0.009,0.022,0.250,4.200,4.127
5158.967,3.840,260.394,15,0.672,0.009,0.021,0.245,2.861,2.785
5162.819,4.766,209.838,15,0.822,0.009,0.022,0.249,3.633,3.558
5167.598,3.847,259.926,15,0.695,0.009,0.021,0.250,2.842,2.768
5171.458,4.547,219.924,15,0.973,0.009,0.021,0.257,3.255,3.177
5176.017,3.910,255.725,15,0.707,0.009,0.021,0.249,2.893,2.819
5179.941,4.118,242.815,15,0.738,0.009,0.021,0.254,3.066,2.986
5184.072,3.787,264.037,15,0.657,0.009,0.025,0.242,2.823,2.747
5187.871,4.496,222.436,15,0.791,0.009,0.021,0.253,3.390,3.316
5192.380,5.789,172.742,15,0.664,0.009,0.022,0.247,4.772,4.698
5198.181,3.857,259.240,15,0.664,0.009,0.022,0.257,2.874,2.786
5202.051,5.773,173.235,15,0.658,0.009,0.021,0.243,4.808,4.718
5207.837,4.781,209.154,15,0.711,0.010,0.024,0.272,3.733,3.656
5212.631,5.165,193.603,15,0.682,0.009,0.024,0.271,4.146,4.068
5217.809,5.359,186.616,15,0.710,0.009,0.023,0.288,4.296,4.203
5223.196,4.353,229.707,15,0.669,0.017,0.033,0.286,3.316,3.226
5227.562,5.782,172.952,15,0.695,0.009,0.021,0.279,4.746,4.661
5233.357,3.886,257.349,15,0.663,0.009,0.023,0.293,2.867,2.793
5237.256,5.305,188.484,15,0.677,0.009,0.022,0.306,4.259,4.180
5242.574,3.916,255.331,15,0.704,0.009,0.022,0.283,2.867,2.788
5246.503,4.287,233.247,15,0.915,0.009,0.022,0.277,3.032,2.957
5250.802,3.971,251.857,15,0.746,0.009,0.022,0.295,2.867,2.792
5254.785,4.638,215.627,15,0.980,0.009,0.021,0.283,3.312,3.237
5259.436,3.361,297.488,15,0.580,0.009,0.021,0.271,2.449,2.372
5262.810,4.425,226.000,15,0.806,0.009,0.023,0.271,3.284,3.209
5267.248,6.275,159.366,15,0.763,0.009,0.022,0.300,5.149,5.061
5273.536,4.278,233.760,15,0.640,0.010,0.023,0.256,3.317,3.233
5277.829,5.517,181.251,15,0.801,0.010,0.025,0.288,4.357,4.282
5283.360,4.076,245.310,15,0.445,0.012,0.026,0.274,3.288,3.213
5287.449,5.424,184.376,15,0.749,0.009,0.023,0.276,4.335,4.260
5292.885,5.943,168.254,15,0.752,0.009,0.023,0.267,4.861,4.786
5298.841,3.981,251.195,15,0.732,0.009,0.023,0.272,2.914,2.839
5302.835,4.698,212.844,15,0.751,0.009,0.022,0.264,3.620,3.546
5307.546,3.682,271.598,15,0.730,0.009,0.023,0.272,2.617,2.542
5311.240,4.955,201.808,15,0.714,0.009,0.024,0.300,3.877,3.804
5316.208,3.713,269.331,15,0.737,0.009,0.023,0.300,2.602,2.529
5319.933,4.991,200.352,15,0.720,0.009,0.023,0.265,3.942,3.862
5324.939,4.376,228.539,15,0.705,0.009,0.023,0.255,3.349,3.269
5329.330,5.764,173.489,15,0.627,0.009,0.022,0.266,4.807,4.731
5335.114,5.032,198.745,15,0.713,0.009,0.022,0.286,3.969,3.893
5340.158,3.707,269.776,15,0.732,0.009,0.022,0.279,2.632,2.557
5343.877,4.894,204.316,15,0.796,0.009,0.022,0.284,3.752,3.674
5348.784,3.756,266.276,15,0.732,0.009,0.022,0.265,2.695,2.618
5352.552,5.012,199.531,15,0.624,0.009,0.023,0.268,4.057,3.981
5357.577,4.087,244.676,15,0.692,0.009,0.022,0.274,3.057,2.980
5361.677,5.226,191.357,15,0.632,0.009,0.023,0.262,4.268,4.180
5366.915,3.273,305.515,15,0.710,0.009,0.022,0.266,2.234,2.163
5370.200,4.726,211.606,15,0.693,0.009,0.023,0.277,3.693,3.617
5374.938,3.999,250.071,15,0.703,0.009,0.022,0.254,2.980,2.903
5378.950,5.342,187.185,15,0.738,0.009,0.023,0.266,4.276,4.198
5384.305,3.279,304.940,15,0.726,0.009,0.022,0.269,2.223,2.150
5387.597,5.412,184.785,15,0.704,0.009,0.021,0.258,4.389,4.315
5393.021,5.384,185.751,15,0.715,0.009,0.021,0.264,4.344,4.248
5398.418,4.344,230.203,15,0.713,0.009,0.022,0.317,3.252,3.178
5402.774,4.647,215.170,15,0.701,0.009,0.022,0.265,3.619,3.548
5407.434,3.659,273.264,15,0.722,0.009,0.022,0.255,2.619,2.544
5411.110,4.743,210.827,15,0.709,0.009,0.022,0.297,3.675,3.604
5415.866,4.044,247.275,15,0.689,0.009,0.022,0.258,3.035,2.959
5419.952,5.159,193.834,15,0.723,0.009,0.023,0.268,4.104,4.016
5425.143,3.200,312.534,15,0.682,0.009,0.022,0.268,2.186,2.113
5428.356,5.411,184.813,15,0.686,0.009,0.022,0.260,4.398,4.323
5433.779,3.992,250.479,15,0.702,0.015,0.022,0.255,2.968,2.892
5437.784,4.998,200.072,15,0.742,0.009,0.022,0.261,3.933,3.856
5442.795,5.400,185.183,15,0.678,0.009,0.022,0.252,4.403,4.312
5448.208,3.564,280.554,15,0.681,0.009,0.022,0.266,2.555,2.481
5451.785,4.729,211.465,15,0.704,0.009,0.022,0.254,3.709,3.629
5456.527,3.953,252.998,15,0.675,0.009,0.021,0.255,2.961,2.885
5460.492,5.563,179.765,15,0.685,0.009,0.022,0.253,4.561,4.470
5466.068,3.563,280.659,15,0.685,0.010,0.025,0.251,2.561,2.488
5469.644,5.133,194.824,15,0.678,0.009,0.022,0.262,4.130,4.050
5474.790,4.129,242.181,15,0.734,0.010,0.027,0.307,3.001,2.917
5478.932,6.374,156.882,15,0.748,0.009,0.023,0.273,5.277,5.180
5485.320,6.312,158.429,15,0.744,0.016,0.032,0.277,5.188,5.106
5491.645,4.106,243.526,15,0.718,0.010,0.029,0.338,2.960,2.877
5495.764,5.689,175.788,15,0.762,0.010,0.024,0.271,4.590,4.515
5501.465,5.934,168.508,15,0.676,0.010,0.024,0.261,4.928,4.833
5507.417,3.980,251.241,15,0.740,0.010,0.023,0.266,2.907,2.788
5511.425,6.097,164.022,15,1.017,0.017,0.046,0.435,4.516,4.397
5517.536,4.033,247.974,15,0.742,0.011,0.026,0.269,2.948,2.871
5521.582,5.184,192.914,15,0.764,0.009,0.023,0.277,4.079,4.001
5526.778,4.871,205.295,15,0.687,0.010,0.022,0.269,3.851,3.778
5531.662,3.627,275.741,15,0.680,0.010,0.022,0.265,2.618,2.543
5535.301,4.995,200.216,15,0.708,0.009,0.023,0.271,3.951,3.877
5540.309,3.946,253.395,15,0.650,0.010,0.022,0.279,2.955,2.878
5544.269,5.413,184.726,15,0.678,0.010,0.023,0.269,4.401,4.313
5549.695,3.625,275.829,15,0.698,0.009,0.023,0.257,2.606,2.533
5553.333,4.686,213.389,15,0.705,0.010,0.023,0.261,3.635,3.563
5558.032,3.963,252.320,15,0.684,0.009,0.022,0.253,2.964,2.885
5562.008,5.320,187.986,15,0.690,0.010,0.022,0.255,4.311,4.233
5567.341,3.910,255.787,15,0.777,0.010,0.023,0.299,2.769,2.696
5571.263,4.212,237.441,15,0.855,0.010,0.022,0.260,3.032,2.957
5575.488,3.943,253.631,15,0.689,0.010,0.023,0.256,2.934,2.859
5579.443,4.445,224.993,15,0.813,0.009,0.023,0.258,3.310,3.228
5583.900,3.260,306.717,15,0.670,0.010,0.022,0.256,2.271,2.197
5587.173,4.548,219.881,15,0.678,0.010,0.023,0.261,3.545,3.471
5591.734,3.968,251.986,15,0.686,0.010,0.023,0.254,2.964,2.887
5595.715,5.513,181.401,15,0.717,0.010,0.022,0.248,4.483,4.406
5601.241,3.626,275.804,15,0.689,0.010,0.022,0.265,2.609,2.535
5604.879,4.451,224.655,15,0.732,0.009,0.022,0.260,3.397,3.319
5609.343,5.462,183.086,15,0.650,0.010,0.022,0.260,4.489,4.400
5614.818,3.948,253.267,15,0.665,0.010,0.022,0.255,2.964,2.888
5618.779,5.199,192.359,15,0.659,0.010,0.023,0.250,4.221,4.130
5623.990,3.610,276.982,15,0.698,0.009,0.022,0.264,2.585,2.509
5627.614,4.954,201.861,15,0.672,0.009,0.022,0.253,3.966,3.863
5632.580,4.007,249.561,15,0.724,0.009,0.022,0.258,2.960,2.883
5636.601,5.152,194.091,15,0.694,0.009,0.022,0.262,4.134,4.056
5641.765,4.661,214.544,15,1.081,0.009,0.023,0.471,3.028,2.870
5646.451,5.031,198.787,15,1.200,0.017,0.041,0.563,3.152,3.071
5651.495,5.768,173.364,15,0.739,0.009,0.023,0.260,4.705,4.629
5657.275,3.592,278.414,15,0.663,0.009,0.022,0.271,2.594,2.521
5660.879,5.087,196.599,15,0.687,0.009,0.022,0.261,4.075,4.002
5665.978,3.942,253.682,15,0.697,0.009,0.021,0.262,2.920,2.842
5669.933,5.216,191.732,15,0.697,0.009,0.022,0.264,4.190,4.109
5675.161,3.995,250.327,15,0.712,0.011,0.024,0.267,2.945,2.868
5679.168,5.128,194.996,15,0.699,0.010,0.023,0.265,4.099,4.020
5684.309,3.628,275.601,15,0.697,0.010,0.023,0.276,2.589,2.515
5687.950,4.230,236.430,15,0.814,0.009,0.022,0.260,3.091,3.016
5692.192,3.950,253.171,15,0.649,0.009,0.022,0.273,2.965,2.887
5696.155,5.079,196.899,15,0.778,0.009,0.022,0.271,3.967,3.889
5701.246,3.594,278.275,15,0.659,0.009,0.022,0.269,2.602,2.527
5704.852,4.044,247.264,15,0.464,0.010,0.023,0.270,3.246,3.172
5708.909,3.946,253.442,15,0.631,0.009,0.022,0.265,2.987,2.909
5712.867,4.683,213.523,15,0.588,0.009,0.022,0.270,3.763,3.684
5717.564,4.030,248.148,15,0.756,0.010,0.022,0.267,2.942,2.867
5721.607,4.072,245.549,15,0.619,0.009,0.023,0.261,3.129,3.053
5725.692,3.167,315.802,15,0.592,0.009,0.022,0.263,2.250,2.177
5728.871,5.861,170.605,15,0.741,0.009,0.022,0.259,4.797,4.681
5734.761,7.021,142.434,15,0.885,0.018,0.046,0.476,5.530,5.404
5741.800,4.310,232.021,15,0.939,0.013,0.033,0.269,3.013,2.922
5746.124,5.690,175.754,15,0.584,0.009,0.023,0.274,4.766,4.685
5751.827,6.367,157.055,15,0.674,0.010,0.026,0.280,5.338,5.246
5758.215,4.973,201.087,15,1.064,0.027,0.054,0.427,3.330,3.223
5763.206,5.425,184.336,15,1.002,0.019,0.043,0.317,3.994,3.918
5768.646,5.775,173.157,15,0.737,0.015,0.029,0.290,4.668,4.573
5774.436,4.025,248.435,15,0.742,0.013,0.024,0.270,2.941,2.865
5778.475,4.607,217.039,15,0.600,0.012,0.023,0.281,3.657,3.585
5783.097,4.021,248.706,15,0.737,0.023,0.023,0.277,2.926,2.850
5787.131,5.830,171.523,15,0.682,0.012,0.022,0.264,4.818,4.743
5792.974,3.588,278.700,15,0.667,0.011,0.023,0.266,2.589,2.516
5796.575,5.339,187.307,15,0.927,0.011,0.023,0.269,4.076,3.995
5801.928,6.062,164.960,15,0.460,0.013,0.026,0.266,5.259,5.182
5808.003,4.053,246.743,15,0.734,0.012,0.024,0.287,2.961,2.878
5812.068,5.132,194.848,15,0.729,0.011,0.026,0.280,4.052,3.975
5817.215,4.033,247.929,15,0.682,0.012,0.026,0.287,2.989,2.912
5821.262,5.589,178.907,15,0.869,0.011,0.023,0.267,4.386,4.308
5826.864,6.323,158.165,15,0.745,0.011,0.023,0.266,5.245,5.168
5833.200,4.109,243.348,15,0.737,0.011,0.023,0.303,3.000,2.923
5837.322,5.583,179.111,15,0.779,0.011,0.023,0.274,4.464,4.392
5842.918,6.340,157.724,15,0.763,0.010,0.022,0.269,5.243,5.167
5849.272,4.099,243.945,15,0.800,0.012,0.027,0.281,2.940,2.862
5853.386,4.913,203.543,15,0.730,0.011,0.027,0.279,3.831,3.749
5858.312,4.037,247.691,15,0.739,0.011,0.024,0.266,2.964,2.887
5862.363,6.324,158.126,15,0.752,0.010,0.023,0.301,5.202,5.105
5868.700,5.395,185.359,15,0.754,0.010,0.023,0.271,4.304,4.217
5874.112,3.955,252.820,15,0.672,0.011,0.023,0.300,2.917,2.838
5878.080,5.124,195.155,15,0.746,0.010,0.027,0.296,4.011,3.936
5883.217,4.286,233.336,15,0.623,0.010,0.023,0.270,3.327,3.248
5887.515,5.945,168.199,15,0.767,0.010,0.022,0.267,4.845,4.767
5893.474,5.914,169.077,15,0.704,0.009,0.024,0.269,4.875,4.797
5899.401,3.645,274.376,15,0.719,0.010,0.022,0.268,2.592,2.513
5903.059,4.926,203.016,15,0.711,0.009,0.022,0.288,3.858,3.784
5907.997,4.024,248.515,15,0.748,0.009,0.022,0.264,2.948,2.870
5912.034,5.655,176.827,15,0.681,0.009,0.022,0.266,4.645,4.565
5917.701,3.675,272.117,15,0.737,0.009,0.022,0.272,2.601,2.525
5921.389,5.029,198.849,15,0.486,0.010,0.023,0.277,4.201,4.120
5926.431,5.678,176.107,15,0.739,0.010,0.026,0.287,4.580,4.474
5932.123,4.035,247.834,15,0.713,0.009,0.023,0.277,2.978,2.901
5936.170,5.979,167.241,15,0.713,0.009,0.023,0.276,4.926,4.842
5942.163,3.714,269.280,15,0.749,0.009,0.023,0.297,2.601,2.524
5945.889,5.929,168.669,15,0.785,0.009,0.023,0.266,4.813,4.736
5951.830,6.356,157.332,15,0.723,0.009,0.023,0.254,5.315,5.211
5958.198,3.680,271.705,15,0.701,0.009,0.023,0.270,2.644,2.565
5961.893,4.667,214.253,15,0.691,0.009,0.022,0.256,3.657,3.580
5966.573,3.989,250.669,15,0.691,0.009,0.022,0.265,2.970,2.892
5970.575,5.870,170.357,15,0.702,0.009,0.023,0.285,4.819,4.742
5976.458,5.179,193.077,15,0.716,0.009,0.022,0.258,4.142,4.060
5981.650,3.718,268.934,15,0.707,0.009,0.022,0.254,2.693,2.614
5985.381,5.702,175.382,15,0.709,0.009,0.022,0.259,4.671,4.585
5991.096,4.075,245.385,15,0.711,0.014,0.023,0.266,3.030,2.952
5995.184,5.906,169.326,15,0.734,0.009,0.022,0.303,4.806,4.727
6001.105,3.686,271.285,15,0.699,0.009,0.023,0.267,2.655,2.580
6004.804,5.171,193.399,15,0.949,0.009,0.026,0.255,3.894,3.816
6009.988,4.912,203.599,15,0.710,0.009,0.022,0.258,3.881,3.803
6014.912,3.679,271.785,15,0.692,0.009,0.023,0.252,2.671,2.594
6018.604,5.762,173.552,15,0.687,0.009,0.022,0.259,4.755,4.677
6024.379,4.113,243.160,15,0.724,0.009,0.022,0.261,3.063,2.981
6028.504,5.055,197.808,15,0.707,0.009,0.023,0.249,4.035,3.955
6033.573,3.825,261.469,15,0.721,0.009,0.024,0.291,2.732,2.628
6037.410,5.919,168.945,15,0.824,0.009,0.023,0.264,4.762,4.675
6043.342,6.274,159.389,15,0.754,0.009,0.027,0.289,5.152,5.067
6049.657,3.492,286.361,15,0.464,0.009,0.025,0.262,2.697,2.618
6053.162,5.651,176.951,15,0.621,0.009,0.022,0.261,4.706,4.622
6058.827,4.167,239.970,15,0.753,0.009,0.023,0.263,3.085,3.002
6063.007,5.711,175.105,15,0.907,0.011,0.032,0.313,4.407,4.329
6068.731,5.865,170.511,15,0.752,0.010,0.026,0.268,4.773,4.690
6074.610,3.735,267.718,15,0.738,0.010,0.023,0.269,2.662,2.586
6078.358,4.412,226.667,15,0.763,0.009,0.022,0.265,3.319,3.243
6082.783,4.124,242.491,15,0.717,0.009,0.022,0.270,3.072,2.986
6086.919,6.225,160.639,15,0.793,0.009,0.023,0.304,5.062,4.984
6093.157,6.214,160.933,15,0.714,0.010,0.023,0.265,5.170,5.089
6099.384,3.741,267.302,15,0.728,0.010,0.022,0.260,2.689,2.614
6103.138,5.285,189.225,15,0.695,0.009,0.023,0.258,4.268,4.193
6108.435,4.119,242.804,15,0.741,0.009,0.022,0.257,3.056,2.978
6112.567,6.082,164.421,15,0.799,0.008,0.022,0.256,4.964,4.885
6118.662,6.065,164.892,15,0.726,0.009,0.022,0.255,5.020,4.935
6124.740,4.142,241.452,15,0.727,0.009,0.023,0.246,3.105,3.026
6128.895,5.710,175.117,15,0.728,0.009,0.025,0.284,4.629,4.554
6134.632,6.588,151.789,15,0.701,0.015,0.023,0.266,5.550,5.467
6141.233,4.161,240.334,15,0.721,0.010,0.025,0.303,3.056,2.973
6145.407,5.477,182.571,15,0.726,0.009,0.023,0.262,4.424,4.341
6150.902,6.731,148.558,15,0.765,0.011,0.025,0.257,5.640,5.524
6157.646,4.148,241.079,15,0.727,0.010,0.030,0.288,3.045,2.959
6161.814,4.747,210.654,15,0.709,0.023,0.031,0.255,3.696,3.619
6166.574,4.103,243.704,15,0.705,0.011,0.023,0.260,3.072,2.992
6170.692,6.538,152.944,15,0.731,0.011,0.023,0.289,5.452,5.370
6177.243,5.522,181.098,15,0.751,0.012,0.027,0.271,4.426,4.319
6182.778,4.203,237.923,15,0.762,0.011,0.025,0.290,3.068,2.979
6186.994,6.076,164.571,15,0.725,0.011,0.026,0.258,5.020,4.847
6193.111,7.995,125.073,15,1.510,0.028,0.074,0.500,5.777,5.668
6201.130,6.290,158.995,15,0.716,0.028,0.058,0.346,5.070,4.980
6207.438,4.381,228.248,15,0.849,0.027,0.046,0.305,3.093,3.011
6211.838,5.525,181.003,15,0.824,0.023,0.043,0.290,4.290,4.212
6217.378,4.219,237.022,15,0.758,0.020,0.032,0.273,3.093,3.009
6221.618,5.484,182.353,15,0.876,0.021,0.032,0.280,4.222,4.143
6227.118,6.305,158.595,15,0.761,0.019,0.036,0.291,5.149,5.065
6233.439,4.531,220.691,15,0.774,0.017,0.033,0.275,3.390,3.312
6237.985,5.682,175.992,15,0.890,0.015,0.026,0.290,4.424,4.345
6243.681,6.496,153.944,15,0.735,0.014,0.023,0.254,5.433,5.344
6250.192,4.438,225.346,15,0.689,0.013,0.023,0.276,3.402,3.323
6254.643,4.509,221.758,15,0.855,0.011,0.023,0.267,3.319,3.241
6259.166,4.065,245.977,15,0.679,0.012,0.024,0.263,3.055,2.968
6263.248,5.051,197.966,15,0.425,0.013,0.027,0.276,4.270,4.194
6268.313,5.016,199.374,15,0.688,0.010,0.024,0.271,3.988,3.904
6273.343,4.011,249.343,15,0.667,0.010,0.023,0.271,3.006,2.929
6277.366,5.689,175.787,15,0.696,0.010,0.023,0.258,4.669,4.587
6283.068,4.113,243.103,15,0.730,0.010,0.028,0.271,3.038,2.961
6287.195,5.433,184.067,15,0.716,0.010,0.023,0.283,4.367,4.288
6292.642,3.693,270.759,15,0.680,0.010,0.023,0.258,2.688,2.610
6296.348,5.284,189.251,15,0.963,0.010,0.023,0.271,3.985,3.908
6301.645,5.377,185.978,15,0.722,0.010,0.022,0.267,4.323,4.238
6307.035,4.133,241.926,15,0.750,0.010,0.022,0.278,3.039,2.960
6311.181,4.687,213.358,15,0.747,0.009,0.022,0.274,3.603,3.529
6315.881,3.784,264.290,15,0.777,0.010,0.022,0.270,2.671,2.594
6319.678,4.561,219.249,15,0.721,0.009,0.022,0.253,3.524,3.448
6324.252,4.106,243.561,15,0.718,0.010,0.023,0.265,3.057,2.979
6328.371,5.147,194.302,15,0.733,0.009,0.021,0.263,4.088,4.008
6333.531,3.289,304.008,15,0.711,0.009,0.022,0.249,2.266,2.191
6336.834,4.831,206.982,15,0.738,0.009,0.022,0.256,3.773,3.694
6341.678,4.482,223.136,15,0.732,0.013,0.024,0.256,3.424,3.340
6346.174,5.833,171.445,15,0.690,0.010,0.022,0.272,4.807,4.729
6352.020,5.655,176.837,15,0.720,0.009,0.022,0.262,4.609,4.532
6357.688,3.731,268.052,15,0.698,0.009,0.022,0.273,2.696,2.620
6361.432,4.718,211.955,15,0.743,0.010,0.024,0.294,3.601,3.518
6366.163,4.145,241.229,15,0.731,0.010,0.025,0.283,3.060,2.979
6370.322,5.408,184.913,15,0.722,0.009,0.022,0.254,4.341,4.259
6375.742,3.722,268.698,15,0.698,0.009,0.023,0.254,2.705,2.629
6379.477,5.535,180.653,15,0.744,0.009,0.023,0.251,4.476,4.397
6385.026,6.005,166.536,15,0.696,0.009,0.022,0.258,4.987,4.911
6391.043,3.752,266.515,15,0.739,0.009,0.024,0.274,2.674,2.597
6394.809,4.751,210.499,15,0.692,0.010,0.024,0.266,3.725,3.651
6399.573,4.140,241.565,15,0.739,0.010,0.024,0.274,3.059,2.973
6403.726,5.584,179.070,15,0.744,0.009,0.024,0.258,4.516,4.437
6409.323,3.380,295.855,15,0.716,0.009,0.022,0.269,2.326,2.250
6412.716,5.807,172.193,15,0.709,0.009,0.025,0.261,4.769,4.693
6418.537,6.597,151.584,15,0.743,0.010,0.023,0.264,5.525,5.445
6425.147,3.796,263.410,15,0.432,0.011,0.025,0.265,3.031,2.955
6428.956,5.666,176.506,15,0.726,0.010,0.024,0.268,4.606,4.529
6434.634,6.575,152.084,15,0.752,0.009,0.023,0.268,5.490,5.412
6441.223,3.811,262.433,15,0.739,0.009,0.023,0.273,2.734,2.646
6445.046,5.357,186.677,15,0.713,0.009,0.022,0.253,4.328,4.246
6450.417,4.129,242.178,15,0.735,0.010,0.030,0.257,3.064,2.988
6454.560,6.026,165.961,15,0.706,0.009,0.021,0.254,5.003,4.919
6460.599,6.201,161.259,15,0.750,0.010,0.026,0.268,5.108,5.024
6466.813,3.764,265.698,15,0.759,0.010,0.027,0.259,2.674,2.600
6470.589,5.552,180.107,15,0.706,0.009,0.022,0.281,4.501,4.420
6476.157,5.886,169.899,15,0.750,0.010,0.041,0.296,4.735,4.651
6482.055,4.155,240.662,15,0.727,0.010,0.025,0.298,3.045,2.960
6486.230,5.053,197.891,15,0.710,0.024,0.022,0.273,3.991,3.914
6491.297,4.222,236.869,15,0.724,0.013,0.025,0.289,3.093,2.995
6495.531,5.397,185.286,15,0.697,0.010,0.021,0.274,4.363,4.286
6500.941,3.820,261.774,15,0.772,0.010,0.025,0.291,2.681,2.598
6504.775,5.218,191.648,15,0.897,0.009,0.022,0.265,3.990,3.914
6510.005,6.584,151.873,15,0.773,0.010,0.026,0.276,5.460,5.375
6516.603,4.196,238.348,15,0.742,0.011,0.027,0.287,3.084,3.000
6520.811,6.118,163.446,15,0.737,0.010,0.023,0.263,5.053,4.971
6526.942,6.151,162.588,15,0.738,0.010,0.023,0.252,5.096,5.018
6533.111,3.730,268.114,15,0.716,0.010,0.022,0.282,2.668,2.591
6536.854,4.569,218.860,15,0.700,0.010,0.023,0.255,3.551,3.474
6541.436,4.199,238.137,15,0.765,0.009,0.025,0.308,3.044,2.961
6545.648,6.542,152.851,15,0.724,0.009,0.023,0.271,5.483,5.398
6552.204,5.193,192.559,15,0.766,0.010,0.031,0.302,4.037,3.959
6557.410,3.820,261.810,15,0.777,0.010,0.023,0.277,2.697,2.618
6561.242,5.158,193.879,15,0.726,0.010,0.023,0.274,4.089,4.012
6566.413,4.133,241.967,15,0.712,0.010,0.024,0.277,3.075,2.992
6570.563,6.553,152.604,15,0.784,0.010,0.025,0.279,5.421,5.339
6577.129,5.011,199.552,15,0.712,0.010,0.024,0.272,3.960,3.885
6582.153,4.185,238.926,15,0.706,0.010,0.022,0.335,3.079,2.994
6586.351,5.579,179.257,15,0.696,0.009,0.022,0.280,4.529,4.443
6591.944,3.796,263.425,15,0.745,0.010,0.024,0.306,2.673,2.591
6595.753,5.947,168.150,15,0.777,0.010,0.025,0.311,4.779,4.696
6601.713,5.817,171.919,15,0.755,0.010,0.023,0.270,4.724,4.626
6607.543,4.187,238.810,15,0.715,0.012,0.025,0.289,3.109,3.021
6611.743,4.812,207.823,15,0.779,0.010,0.025,0.272,3.686,3.600
6616.568,4.132,242.026,15,0.738,0.010,0.024,0.290,3.035,2.958
6620.712,6.109,163.706,15,0.731,0.009,0.023,0.268,5.041,4.965
6626.834,5.085,196.645,15,0.741,0.010,0.025,0.291,3.978,3.898
6631.932,3.773,265.042,15,0.747,0.010,0.023,0.277,2.682,2.601
6635.718,5.101,196.056,15,0.709,0.010,0.024,0.268,4.056,3.979
6640.832,4.131,242.057,15,0.718,0.010,0.022,0.275,3.071,2.990
6644.975,5.380,185.864,15,0.731,0.010,0.024,0.264,4.317,4.238
6650.369,3.696,270.562,15,0.708,0.010,0.023,0.266,2.653,2.577
6654.078,6.066,164.866,15,0.686,0.009,0.050,0.260,5.025,4.951
6660.156,6.482,154.263,15,0.685,0.010,0.022,0.279,5.453,5.374
6666.652,4.104,243.636,15,0.708,0.009,0.025,0.266,3.062,2.981
6670.770,5.554,180.046,15,0.738,0.010,0.027,0.300,4.433,4.349
6676.337,5.147,194.285,15,0.715,0.010,0.026,0.281,4.075,3.991
6681.497,3.671,272.387,15,0.700,0.010,0.024,0.271,2.624,2.548
6685.182,6.646,150.477,15,0.815,0.013,0.027,0.263,5.476,5.394
6691.840,3.731,267.999,15,0.724,0.010,0.023,0.262,2.679,2.595
6695.585,6.555,152.561,15,0.759,0.011,0.033,0.315,5.390,5.309
6702.152,6.551,152.638,15,0.721,0.010,0.024,0.266,5.494,5.415
6708.717,3.786,264.119,15,0.724,0.010,0.024,0.268,2.717,2.632
6712.547,6.163,162.247,15,0.791,0.018,0.030,0.262,5.008,4.915
6718.723,5.330,187.630,15,0.710,0.011,0.023,0.265,4.287,4.208
6724.066,4.068,245.793,15,0.692,0.009,0.029,0.259,3.046,2.966
6728.148,4.499,222.274,15,0.705,0.009,0.025,0.300,3.415,3.337
6732.660,3.740,267.355,15,0.716,0.010,0.024,0.288,2.658,2.580
6736.417,5.306,188.452,15,0.766,0.021,0.030,0.261,4.169,4.082
6741.737,4.062,246.157,15,0.711,0.012,0.023,0.257,3.023,2.946
6745.813,5.226,191.350,15,0.718,0.010,0.024,0.273,4.162,4.076
6751.052,3.966,252.120,15,0.694,0.010,0.024,0.265,2.929,2.847
6755.032,4.125,242.432,15,0.663,0.010,0.023,0.277,3.117,3.041
6759.170,3.963,252.330,15,0.698,0.009,0.022,0.263,2.939,2.864
6763.146,3.880,257.738,15,0.788,0.009,0.023,0.284,2.739,2.666
6767.038,3.495,286.107,15,0.683,0.009,0.022,0.257,2.492,2.420
6770.546,5.383,185.780,15,0.684,0.009,0.022,0.268,4.368,4.293
6775.942,3.920,255.089,15,0.684,0.010,0.023,0.255,2.915,2.837
6779.875,4.864,205.603,15,0.423,0.009,0.024,0.275,4.100,4.024
6784.752,5.393,185.437,15,0.701,0.009,0.022,0.258,4.369,4.289
6790.157,4.062,246.182,15,0.706,0.011,0.032,0.291,2.984,2.906
6794.233,5.463,183.037,15,0.756,0.011,0.029,0.296,4.333,4.229
6799.711,4.494,222.535,15,0.731,0.010,0.030,0.306,3.367,3.283
6804.218,5.672,176.294,15,0.726,0.010,0.024,0.279,4.594,4.494
6809.904,5.496,181.948,15,0.720,0.010,0.024,0.275,4.424,4.338
6815.413,4.000,250.022,15,0.698,0.010,0.024,0.282,2.947,2.867
6819.426,5.371,186.179,15,0.725,0.010,0.026,0.269,4.309,4.225
6824.811,4.093,244.320,15,0.761,0.010,0.028,0.308,2.941,2.861
6828.917,5.523,181.070,15,0.727,0.009,0.022,0.285,4.445,4.367
