timestamp_ms,frame_time_ms,fps,draw_calls,render_components_ms,poll_events_ms,begin_frame_ms,end_frame_ms,profiler_ui_ms,text_update_ms
21048.581,4.063,246.124,15,0.685,0.010,0.024,0.268,3.045,2.959
21052.658,5.728,174.581,15,0.745,0.010,0.024,0.262,4.654,4.567
21058.399,4.162,240.264,15,0.701,0.010,0.025,0.267,3.125,3.040
21062.574,5.176,193.192,15,0.712,0.010,0.026,0.266,4.130,4.046
21067.764,5.532,180.764,15,0.699,0.010,0.024,0.253,4.514,4.429
21073.312,4.089,244.577,15,0.671,0.010,0.025,0.258,3.093,2.995
21077.414,5.593,178.794,15,0.719,0.009,0.025,0.259,4.549,4.463
21083.020,4.075,245.378,15,0.686,0.009,0.024,0.257,3.066,2.981
21087.109,5.478,182.535,15,0.808,0.010,0.025,0.258,4.345,4.258
21092.601,5.691,175.718,15,0.710,0.010,0.026,0.266,4.646,4.547
21098.306,3.685,271.353,15,0.469,0.061,0.034,0.269,2.812,2.725
21102.004,5.926,168.740,15,0.666,0.010,0.025,0.269,4.924,4.830
21107.944,4.884,204.748,15,0.681,0.009,0.024,0.268,3.868,3.742
21112.848,6.064,164.899,15,0.820,0.019,0.046,0.389,4.732,4.599
21118.935,6.608,151.337,15,0.645,0.022,0.053,0.363,5.455,5.331
21125.561,6.469,154.593,15,0.912,0.028,0.048,0.317,5.104,5.007
21132.047,4.983,200.700,15,0.798,0.020,0.041,0.301,3.773,3.658
21137.049,6.009,166.406,15,0.856,0.022,0.045,0.371,4.655,4.563
21143.075,6.058,165.069,15,0.505,0.018,0.035,0.271,5.182,5.093
21149.147,4.469,223.788,15,0.696,0.016,0.028,0.274,3.416,3.326
21153.631,5.515,181.311,15,0.704,0.014,0.026,0.320,4.412,4.321
21159.163,5.964,167.661,15,0.748,0.014,0.028,0.279,4.858,4.769
21165.141,4.278,233.759,15,0.688,0.013,0.026,0.279,3.237,3.148
21169.433,5.312,188.260,15,0.687,0.012,0.025,0.302,4.251,4.136
21174.760,3.961,252.472,15,0.427,0.012,0.025,0.277,3.186,3.100
21178.734,5.911,169.180,15,0.704,0.011,0.026,0.263,4.873,4.778
21184.658,6.056,165.138,15,0.716,0.012,0.026,0.277,4.991,4.899
21190.728,4.568,218.909,15,0.729,0.013,0.030,0.296,3.462,3.368
21195.315,5.083,196.733,15,0.718,0.012,0.030,0.279,4.007,3.919
21200.412,4.078,245.207,15,0.750,0.011,0.032,0.341,2.892,2.788
21204.548,5.703,175.334,15,0.915,0.015,0.039,0.326,4.359,4.267
21210.268,5.785,172.849,15,0.754,0.015,0.038,0.299,4.637,4.540
21216.068,4.297,232.738,15,0.739,0.014,0.032,0.307,3.167,3.074
21220.379,4.993,200.299,15,0.706,0.011,0.028,0.310,3.902,3.817
21225.385,4.393,227.634,15,0.725,0.035,0.025,0.290,3.284,3.194
21229.793,4.851,206.136,15,0.413,0.010,0.025,0.314,4.055,3.964
21234.658,5.487,182.250,15,0.707,0.010,0.024,0.263,4.450,4.363
21240.158,4.074,245.449,15,0.680,0.011,0.024,0.264,3.062,2.952
21244.246,5.085,196.671,15,0.695,0.010,0.025,0.260,4.061,3.970
21249.344,4.332,230.855,15,0.685,0.011,0.026,0.304,3.271,3.179
21253.690,6.098,163.976,15,0.696,0.010,0.025,0.271,5.064,4.942
21259.802,5.684,175.926,15,0.763,0.010,0.029,0.299,4.541,4.454
21265.500,3.880,257.725,15,0.729,0.010,0.025,0.282,2.801,2.714
21269.393,4.940,202.429,15,0.713,0.010,0.025,0.281,3.878,3.729
21274.349,4.008,249.497,15,0.440,0.010,0.026,0.279,3.219,3.118
21278.371,6.027,165.916,15,0.721,0.010,0.025,0.283,4.957,4.841
21284.413,6.211,161.012,15,0.755,0.014,0.036,0.297,5.063,4.967
21290.643,5.511,181.453,15,0.910,0.020,0.050,0.411,4.057,3.952
21296.172,5.145,194.368,15,1.008,0.019,0.042,0.351,3.670,3.569
21301.338,5.689,175.786,15,0.776,0.021,0.040,0.331,4.467,4.375
21307.042,4.527,220.885,15,0.717,0.016,0.032,0.277,3.447,3.356
21311.585,6.281,159.205,15,0.746,0.015,0.026,0.291,5.164,5.073
21317.882,6.144,162.772,15,0.451,0.016,0.030,0.288,5.315,5.223
21324.041,4.352,229.780,15,0.688,0.014,0.030,0.274,3.309,3.219
21328.407,5.482,182.404,15,0.697,0.012,0.025,0.296,4.417,4.327
21333.903,6.203,161.225,15,0.671,0.012,0.028,0.280,5.177,5.086
21340.120,4.514,221.548,15,0.693,0.011,0.026,0.269,3.479,3.389
21344.648,5.658,176.755,15,0.741,0.012,0.027,0.274,4.568,4.460
21350.322,3.918,255.214,15,0.727,0.011,0.025,0.294,2.826,2.741
21354.254,5.107,195.812,15,0.731,0.011,0.024,0.287,4.007,3.921
21359.375,6.192,161.502,15,0.724,0.010,0.024,0.276,5.124,5.034
21365.580,4.420,226.226,15,0.740,0.010,0.024,0.277,3.335,3.245
21370.014,5.413,184.754,15,0.753,0.011,0.024,0.270,4.322,4.238
21375.440,3.856,259.343,15,0.719,0.010,0.024,0.312,2.756,2.667
21379.313,4.394,227.597,15,0.749,0.010,0.025,0.303,3.274,3.192
21383.720,3.865,258.730,15,0.700,0.009,0.024,0.278,2.820,2.735
21387.598,5.005,199.804,15,0.669,0.010,0.026,0.272,3.996,3.909
21392.616,5.988,167.008,15,0.671,0.010,0.024,0.260,4.990,4.903
21398.617,4.278,233.777,15,0.698,0.009,0.025,0.258,3.253,3.164
21402.907,5.876,170.172,15,0.662,0.010,0.025,0.256,4.891,4.804
21408.797,3.906,256.005,15,0.738,0.010,0.024,0.275,2.827,2.742
21412.716,5.039,198.464,15,0.779,0.009,0.024,0.280,3.913,3.827
21417.768,5.960,167.796,15,0.738,0.010,0.024,0.268,4.887,4.796
21423.741,3.889,257.159,15,0.727,0.010,0.029,0.274,2.812,2.726
21427.643,5.483,182.372,15,0.716,0.009,0.025,0.267,4.433,4.347
21433.140,4.995,200.217,15,0.850,0.010,0.027,0.291,3.782,3.690
21438.149,5.030,198.824,15,0.797,0.010,0.025,0.274,3.890,3.798
21443.191,5.008,199.672,15,0.691,0.010,0.027,0.282,3.964,3.863
21448.227,4.288,233.232,15,0.693,0.016,0.024,0.259,3.262,3.175
21452.527,5.604,178.452,15,0.696,0.009,0.024,0.288,4.554,4.468
21458.144,3.663,273.008,15,0.430,0.009,0.024,0.257,2.910,2.823
21461.821,5.484,182.342,15,0.696,0.009,0.024,0.265,4.458,4.365
21467.324,6.302,158.690,15,0.700,0.010,0.027,0.334,5.199,5.107
21473.638,4.405,227.000,15,0.677,0.010,0.025,0.265,3.397,3.302
21478.058,5.653,176.885,15,0.713,0.010,0.026,0.275,4.595,4.507
21483.726,3.937,253.999,15,0.745,0.010,0.026,0.275,2.847,2.762
21487.677,5.463,183.054,15,0.758,0.010,0.024,0.281,4.357,4.251
21493.154,6.378,156.801,15,0.744,0.014,0.036,0.290,5.250,5.159
21499.545,4.499,222.247,15,0.741,0.012,0.033,0.289,3.387,3.295
21504.059,5.500,181.818,15,0.733,0.011,0.026,0.278,4.417,4.331
21509.573,5.726,174.647,15,0.775,0.011,0.025,0.269,4.611,4.526
21515.316,3.899,256.496,15,0.665,0.010,0.024,0.271,2.894,2.807
21519.227,5.194,192.513,15,0.716,0.010,0.023,0.270,4.143,4.061
21524.435,4.365,229.096,15,0.729,0.010,0.025,0.273,3.296,3.207
21528.813,6.300,158.730,15,0.723,0.010,0.024,0.312,5.197,5.108
21535.126,5.615,178.101,15,0.725,0.011,0.024,0.267,4.554,4.469
21540.754,3.983,251.041,15,0.733,0.009,0.024,0.271,2.913,2.827
21544.751,5.112,195.637,15,0.782,0.010,0.024,0.275,3.988,3.902
21549.876,3.935,254.137,15,0.736,0.010,0.027,0.281,2.846,2.761
21553.824,5.773,173.230,15,0.727,0.010,0.025,0.299,4.677,4.593
21559.610,6.125,163.271,15,0.735,0.011,0.026,0.268,5.050,4.961
21565.749,5.440,183.838,15,0.732,0.010,0.025,0.294,4.344,4.253
21571.204,5.384,185.747,15,1.121,0.014,0.032,0.281,3.896,3.773
21576.603,5.805,172.252,15,0.759,0.013,0.030,0.286,4.680,4.590
21582.422,4.123,242.529,15,0.713,0.011,0.028,0.291,3.045,2.956
21586.559,5.630,177.629,15,0.426,0.011,0.027,0.462,4.670,4.583
21592.202,7.581,131.907,15,1.176,0.012,0.029,0.465,5.848,5.736
21599.797,4.618,216.524,15,0.780,0.012,0.033,0.278,3.477,3.386
21604.428,5.761,173.588,15,0.888,0.010,0.027,0.284,4.515,4.423
21610.202,6.138,162.916,15,0.726,0.010,0.025,0.289,5.053,4.961
21616.353,3.941,253.723,15,0.710,0.010,0.025,0.277,2.886,2.797
21620.311,5.216,191.722,15,0.668,0.010,0.024,0.262,4.208,4.124
21625.540,3.955,252.857,15,0.681,0.010,0.025,0.272,2.935,2.850
21629.508,5.648,177.063,15,0.399,0.009,0.024,0.358,4.826,4.740
21635.169,5.639,177.330,15,0.734,0.010,0.024,0.262,4.577,4.491
21640.821,4.067,245.897,15,0.761,0.009,0.025,0.259,2.979,2.892
21644.901,5.543,180.403,15,0.729,0.009,0.024,0.263,4.486,4.394
21650.458,3.999,250.075,15,0.732,0.010,0.025,0.263,2.936,2.850
21654.470,4.973,201.094,15,0.858,0.009,0.024,0.258,3.791,3.706
21659.455,5.541,180.484,15,0.736,0.010,0.024,0.275,4.462,4.358
21665.026,3.891,256.994,15,0.729,0.011,0.025,0.275,2.816,2.730
21668.930,5.682,175.983,15,0.701,0.009,0.025,0.273,4.642,4.555
21674.626,3.990,250.645,15,0.740,0.009,0.024,0.258,2.923,2.839
21678.629,5.589,178.938,15,0.679,0.009,0.025,0.272,4.571,4.479
21684.231,3.838,260.582,15,0.598,0.010,0.024,0.270,2.902,2.818
21688.081,4.859,205.807,15,0.793,0.009,0.025,0.278,3.721,3.630
21692.954,6.220,160.767,15,0.699,0.010,0.023,0.261,5.194,5.105
21699.187,3.834,260.827,15,0.657,0.009,0.024,0.250,2.861,2.776
21703.035,6.156,162.448,15,0.708,0.009,0.024,0.255,5.128,5.036
21709.203,6.229,160.549,15,0.649,0.010,0.025,0.261,5.246,5.157
21715.445,4.336,230.618,15,0.665,0.009,0.024,0.280,3.325,3.234
21719.795,5.011,199.557,15,0.677,0.010,0.024,0.263,4.004,3.914
21724.819,4.004,249.755,15,0.738,0.010,0.024,0.256,2.941,2.841
21728.836,5.317,188.077,15,0.693,0.010,0.024,0.259,4.297,4.206
21734.166,3.968,252.031,15,0.683,0.010,0.024,0.265,2.953,2.867
21738.147,4.844,206.444,15,0.929,0.009,0.023,0.276,3.573,3.480
21743.005,5.990,166.946,15,0.441,0.010,0.026,0.245,5.235,5.140
21749.008,4.406,226.946,15,0.698,0.010,0.026,0.272,3.357,3.267
21753.428,5.529,180.858,15,0.676,0.010,0.025,0.304,4.482,4.393
21758.970,4.126,242.358,15,0.713,0.010,0.028,0.274,3.067,2.980
21763.109,4.999,200.041,15,0.832,0.010,0.025,0.267,3.833,3.746
21768.121,5.984,167.118,15,0.719,0.009,0.024,0.275,4.925,4.838
21774.119,4.005,249.689,15,0.696,0.010,0.024,0.267,2.975,2.887
21778.138,5.628,177.674,15,0.662,0.010,0.024,0.257,4.643,4.558
21783.779,3.979,251.319,15,0.708,0.010,0.024,0.256,2.949,2.865
21787.771,5.161,193.762,15,0.769,0.009,0.024,0.273,4.052,3.968
21792.945,6.211,161.017,15,0.744,0.010,0.023,0.257,5.143,5.051
21799.169,4.420,226.255,15,0.681,0.010,0.025,0.254,3.417,3.329
21803.601,5.609,178.294,15,0.732,0.009,0.023,0.265,4.547,4.456
21809.223,3.907,255.970,15,0.682,0.010,0.024,0.264,2.894,2.805
21813.142,4.910,203.681,15,0.754,0.010,0.027,0.262,3.822,3.734
21818.065,5.468,182.898,15,0.687,0.009,0.026,0.258,4.454,4.366
21823.546,3.968,252.005,15,0.702,0.009,0.025,0.269,2.926,2.839
21827.528,5.571,179.502,15,0.409,0.009,0.024,0.268,4.828,4.743
21833.112,4.502,222.126,15,0.748,0.010,0.025,0.261,3.424,3.336
21837.628,5.812,172.049,15,0.767,0.009,0.025,0.266,4.710,4.619
21843.453,5.758,173.657,15,0.716,0.009,0.024,0.284,4.691,4.604
21849.226,3.943,253.592,15,0.723,0.010,0.025,0.264,2.888,2.802
21853.182,5.588,178.964,15,0.669,0.009,0.024,0.274,4.578,4.492
21858.783,3.977,251.454,15,0.667,0.009,0.024,0.261,2.982,2.894
21862.773,5.152,194.090,15,0.806,0.009,0.024,0.269,4.013,3.923
21867.968,6.282,159.197,15,0.661,0.010,0.030,0.258,5.286,5.196
21874.263,4.365,229.082,15,0.734,0.010,0.025,0.264,3.294,3.205
21878.641,6.149,162.619,15,0.736,0.009,0.024,0.269,5.078,4.990
21884.804,6.455,154.918,15,0.712,0.010,0.023,0.276,5.402,5.304
21891.272,4.502,222.127,15,0.713,0.009,0.030,0.259,3.457,3.368
21895.787,5.412,184.781,15,0.704,0.009,0.024,0.257,4.384,4.300
21901.211,6.370,156.984,15,0.724,0.009,0.024,0.256,5.325,5.235
21907.595,4.060,246.299,15,0.732,0.009,0.024,0.263,3.000,2.916
21911.668,5.535,180.675,15,0.705,0.009,0.024,0.269,4.496,4.410
21917.216,6.205,161.167,15,0.701,0.009,0.024,0.266,5.172,5.083
21923.434,3.910,255.723,15,0.711,0.009,0.024,0.293,2.840,2.753
21927.357,5.128,195.018,15,0.792,0.010,0.024,0.269,4.001,3.919
21932.498,3.910,255.764,15,0.651,0.009,0.024,0.278,2.914,2.828
21936.421,5.343,187.160,15,0.683,0.010,0.025,0.268,4.324,4.240
21941.777,4.051,246.855,15,0.670,0.010,0.024,0.256,3.059,2.970
21945.842,5.606,178.387,15,0.471,0.013,0.033,0.274,4.771,4.684
21951.464,8.360,119.614,15,0.759,0.014,0.036,0.298,7.201,7.040
21959.860,7.870,127.070,15,0.855,0.039,0.072,0.445,6.374,6.245
21967.750,7.617,131.284,15,0.796,0.027,0.059,0.363,6.298,6.192
21975.383,6.441,155.266,15,0.604,0.016,0.041,0.312,5.414,5.310
21981.838,4.101,243.822,15,0.726,0.013,0.037,0.303,2.981,2.883
21985.954,6.016,166.234,15,0.722,0.013,0.036,0.295,4.910,4.814
21991.985,4.583,218.206,15,0.710,0.012,0.034,0.288,3.502,3.405
21996.581,5.137,194.677,15,0.883,0.011,0.031,0.287,3.886,3.791
22001.732,5.914,169.099,15,0.697,0.011,0.030,0.270,4.868,4.776
22007.660,4.476,223.406,15,0.751,0.012,0.033,0.282,3.358,3.257
22012.152,6.035,165.708,15,0.914,0.013,0.038,0.313,4.707,4.610
22018.203,7.743,129.153,15,0.786,0.015,0.035,0.331,6.533,6.383
22025.962,7.117,140.507,15,0.845,0.016,0.036,0.271,5.904,5.807
22033.093,4.805,208.118,15,0.763,0.013,0.032,0.276,3.682,3.590
22037.911,5.466,182.950,15,0.953,0.010,0.026,0.273,4.168,4.074
22043.392,6.445,155.150,15,0.729,0.010,0.026,0.284,5.360,5.262
22049.852,3.734,267.841,15,0.784,0.011,0.030,0.287,2.583,2.496
22053.599,5.979,167.250,15,0.723,0.010,0.025,0.268,4.919,4.827
22059.591,6.322,158.179,15,0.726,0.010,0.026,0.280,5.247,5.155
22065.928,4.535,220.512,15,0.731,0.010,0.028,0.290,3.439,3.347
22070.476,6.788,147.323,15,0.713,0.009,0.024,0.279,5.729,5.638
22077.277,6.263,159.670,15,0.723,0.010,0.029,0.288,5.180,5.086
22083.556,4.207,237.726,15,0.726,0.010,0.027,0.268,3.141,3.053
22087.775,4.989,200.443,15,0.867,0.009,0.026,0.284,3.769,3.687
22092.777,6.102,163.892,15,0.731,0.009,0.025,0.278,5.026,4.938
22098.892,4.159,240.450,15,0.713,0.009,0.024,0.275,3.101,3.016
22103.064,5.764,173.477,15,0.713,0.009,0.024,0.267,4.718,4.625
22108.842,4.055,246.612,15,0.691,0.009,0.024,0.272,3.026,2.939
22112.910,5.175,193.241,15,0.864,0.010,0.025,0.274,3.971,3.890
22118.098,6.587,151.823,15,0.740,0.009,0.025,0.267,5.513,5.428
22124.698,4.090,244.519,15,0.701,0.010,0.026,0.260,3.060,2.976
22128.802,6.573,152.140,15,0.720,0.009,0.024,0.270,5.518,5.430
22135.388,6.581,151.962,15,0.703,0.009,0.025,0.269,5.542,5.452
22141.982,6.664,150.054,15,0.729,0.009,0.025,0.254,5.615,5.529
22148.660,3.561,280.835,15,0.715,0.009,0.025,0.253,2.525,2.443
22152.235,5.113,195.581,15,0.717,0.009,0.024,0.254,4.076,3.982
22157.364,4.754,210.335,15,0.760,0.016,0.042,0.289,3.597,3.508
22162.132,6.650,150.387,15,0.741,0.010,0.032,0.278,5.555,5.467
22168.794,6.072,164.701,15,0.691,0.010,0.026,0.263,5.048,4.963
22174.879,4.579,218.370,15,0.708,0.009,0.025,0.275,3.531,3.443
22179.471,5.356,186.722,15,0.781,0.010,0.024,0.266,4.238,4.154
22184.840,5.960,167.792,15,0.730,0.010,0.025,0.258,4.905,4.821
22190.813,3.596,278.087,15,0.711,0.009,0.025,0.265,2.552,2.469
22194.422,5.716,174.962,15,0.647,0.010,0.025,0.288,4.711,4.569
22200.151,6.977,143.335,15,0.724,0.010,0.025,0.269,5.915,5.816
22207.144,5.130,194.928,15,0.816,0.018,0.048,0.312,3.885,3.796
22212.287,6.569,152.230,15,0.750,0.010,0.036,0.266,5.471,5.379
22218.869,6.808,146.877,15,0.736,0.010,0.026,0.280,5.722,5.632
22225.691,6.897,144.999,15,0.741,0.009,0.024,0.264,5.824,5.735
22232.601,3.915,255.456,15,0.805,0.010,0.025,0.266,2.776,2.695
22236.528,5.390,185.514,15,0.786,0.009,0.024,0.265,4.274,4.184
22241.932,6.690,149.474,15,0.714,0.010,0.025,0.267,5.639,5.550
22248.635,4.763,209.954,15,0.707,0.010,0.025,0.272,3.716,3.624
22253.412,6.194,161.442,15,0.701,0.010,0.025,0.271,5.154,5.062
22259.619,6.900,144.924,15,0.715,0.009,0.025,0.273,5.845,5.735
22266.532,4.279,233.701,15,0.746,0.010,0.025,0.263,3.201,3.117
22270.825,6.240,160.256,15,0.705,0.010,0.025,0.261,5.202,5.116
22277.078,6.412,155.969,15,0.754,0.010,0.024,0.252,5.340,5.251
22283.503,6.553,152.602,15,0.663,0.009,0.025,0.262,5.560,5.453
22290.084,4.789,208.832,15,0.713,0.014,0.028,0.266,3.732,3.642
22294.886,5.280,189.411,15,0.679,0.010,0.025,0.263,4.271,4.188
22300.179,4.300,232.582,15,0.716,0.010,0.024,0.263,3.254,3.169
22304.493,6.183,161.745,15,1.113,0.014,0.032,0.315,4.667,4.580
22310.689,6.478,154.364,15,0.430,0.010,0.029,0.265,5.708,5.614
22317.181,4.427,225.864,15,0.654,0.014,0.025,0.264,3.438,3.353
22321.621,5.529,180.866,15,0.873,0.009,0.025,0.270,4.319,4.230
22327.163,6.382,156.690,15,0.754,0.010,0.024,0.279,5.284,5.186
22333.558,4.165,240.068,15,0.720,0.009,0.024,0.254,3.125,3.039
22337.737,5.733,174.417,15,0.734,0.009,0.024,0.267,4.667,4.585
22343.483,6.513,153.534,15,0.733,0.010,0.025,0.269,5.443,5.356
22350.010,4.147,241.131,15,0.721,0.009,0.024,0.262,3.098,3.014
22354.169,5.670,176.368,15,0.784,0.009,0.024,0.260,4.560,4.476
22359.853,6.572,152.152,15,0.716,0.009,0.023,0.258,5.534,5.446
22366.439,4.144,241.299,15,0.716,0.009,0.025,0.257,3.105,3.022
22370.596,5.659,176.699,15,0.695,0.009,0.024,0.255,4.644,4.560
22376.268,6.549,152.700,15,0.739,0.009,0.024,0.266,5.474,5.384
22382.831,4.197,238.286,15,0.734,0.010,0.023,0.272,3.126,3.040
22387.041,5.912,169.136,15,0.707,0.009,0.024,0.263,4.878,4.794
22392.966,6.549,152.700,15,0.730,0.009,0.023,0.264,5.491,5.403
22399.528,4.205,237.794,15,0.724,0.009,0.024,0.265,3.139,3.052
22403.746,5.973,167.407,15,0.722,0.009,0.024,0.268,4.918,4.830
22409.733,6.997,142.915,15,0.720,0.009,0.024,0.271,5.942,5.855
22416.744,4.490,222.710,15,0.740,0.010,0.025,0.258,3.424,3.340
22421.247,5.704,175.308,15,0.899,0.010,0.025,0.268,4.470,4.378
22426.964,7.069,141.457,15,0.686,0.009,0.024,0.263,6.055,5.961
22434.046,6.565,152.312,15,0.725,0.009,0.025,0.260,5.513,5.410
22440.625,4.503,222.058,15,0.746,0.009,0.025,0.259,3.432,3.347
22445.142,5.249,190.495,15,0.748,0.009,0.024,0.262,4.175,4.090
22450.404,6.511,153.582,15,0.739,0.009,0.024,0.264,5.442,5.334
22456.945,5.110,195.690,15,0.798,0.018,0.026,0.260,3.967,3.878
22462.068,6.738,148.419,15,0.731,0.009,0.024,0.272,5.671,5.583
22468.819,6.982,143.219,15,0.746,0.010,0.024,0.279,5.891,5.803
22475.814,7.316,136.683,15,0.715,0.009,0.024,0.257,6.277,6.190
22483.142,3.902,256.307,15,0.733,0.009,0.025,0.281,2.820,2.737
22487.057,6.476,154.414,15,0.741,0.010,0.025,0.265,5.402,5.303
22493.547,6.849,145.999,15,0.784,0.009,0.023,0.256,5.744,5.653
22500.410,7.102,140.807,15,0.720,0.009,0.024,0.274,6.041,5.955
22507.525,4.526,220.944,15,0.762,0.010,0.023,0.265,3.435,3.348
22512.064,5.448,183.543,15,0.735,0.009,0.024,0.270,4.378,4.290
22517.525,6.596,151.599,15,0.739,0.009,0.023,0.263,5.530,5.420
22524.136,3.948,253.305,15,0.746,0.010,0.025,0.261,2.873,2.792
22528.099,6.853,145.919,15,0.756,0.009,0.026,0.257,5.771,5.681
22534.965,7.285,137.275,15,0.738,0.009,0.024,0.257,6.224,6.133
22542.265,6.974,143.388,15,0.671,0.014,0.062,0.361,5.819,5.721
22549.254,4.979,200.842,15,0.706,0.012,0.035,0.350,3.828,3.731
22554.248,6.309,158.501,15,0.983,0.012,0.035,0.449,4.745,4.598
22560.574,6.758,147.974,15,0.744,0.012,0.031,0.271,5.661,5.563
22567.345,6.524,153.292,15,0.713,0.010,0.025,0.292,5.452,5.358
22573.885,4.523,221.104,15,0.731,0.010,0.029,0.266,3.452,3.366
22578.421,5.724,174.702,15,0.739,0.009,0.026,0.275,4.642,4.546
22584.158,7.072,141.401,15,0.725,0.010,0.024,0.260,6.021,5.933
22591.243,4.753,210.393,15,0.737,0.010,0.027,0.273,3.671,3.586
22596.010,6.430,155.516,15,0.681,0.010,0.025,0.268,5.412,5.322
22602.453,6.649,150.406,15,0.708,0.009,0.025,0.285,5.588,5.490
22609.143,7.178,139.319,15,0.736,0.009,0.025,0.279,6.096,6.002
22616.336,3.939,253.897,15,0.707,0.009,0.024,0.269,2.896,2.814
22620.288,6.166,162.189,15,0.800,0.009,0.034,0.286,5.005,4.917
22626.467,6.832,146.373,15,0.741,0.010,0.024,0.274,5.750,5.659
22633.316,4.474,223.526,15,0.713,0.009,0.025,0.290,3.404,3.321
22637.802,6.150,162.611,15,0.913,0.009,0.024,0.273,4.899,4.811
22643.965,6.758,147.969,15,0.730,0.010,0.024,0.271,5.691,5.568
22650.736,5.910,169.210,15,0.735,0.009,0.024,0.258,4.850,4.766
22656.660,4.311,231.991,15,0.713,0.009,0.024,0.288,3.243,3.158
22660.984,6.598,151.569,15,0.703,0.010,0.025,0.264,5.563,5.469
22667.595,6.250,160.006,15,0.698,0.009,0.025,0.278,5.206,5.120
22673.860,4.595,217.606,15,0.779,0.011,0.028,0.289,3.452,3.364
22678.468,5.603,178.464,15,0.736,0.010,0.025,0.314,4.486,4.404
22684.085,7.466,133.936,15,0.735,0.009,0.025,0.268,6.395,6.215
22691.579,7.372,135.654,15,0.820,0.023,0.054,0.317,6.088,5.991
22698.971,5.893,169.688,15,0.623,0.021,0.050,0.338,4.797,4.666
22704.885,6.133,163.041,15,1.199,0.030,0.051,0.339,4.449,4.362
22711.032,7.395,135.228,15,0.772,0.010,0.033,0.290,6.254,6.158
22718.442,6.838,146.238,15,0.716,0.010,0.027,0.275,5.772,5.678
22725.295,6.901,144.913,15,0.719,0.029,0.034,0.284,5.793,5.699
22732.211,5.034,198.651,15,0.715,0.010,0.031,0.273,3.970,3.878
22737.258,7.635,130.978,15,0.715,0.010,0.025,0.275,6.542,6.447
22744.907,5.931,168.603,15,0.708,0.011,0.026,0.267,4.886,4.797
22750.852,7.011,142.631,15,0.688,0.010,0.027,0.266,5.987,5.897
22757.877,4.355,229.600,15,0.677,0.010,0.026,0.261,3.348,3.264
22762.246,7.285,137.271,15,0.756,0.010,0.025,0.272,6.188,6.096
22769.544,6.828,146.460,15,0.660,0.010,0.025,0.293,5.807,5.707
22776.386,6.750,148.147,15,0.692,0.011,0.026,0.266,5.723,5.611
22783.150,4.467,223.888,15,0.698,0.009,0.024,0.254,3.449,3.364
22787.631,5.567,179.637,15,0.482,0.010,0.026,0.266,4.749,4.659
22793.212,6.769,147.731,15,0.687,0.009,0.025,0.252,5.764,5.673
22799.994,4.219,237.038,15,0.693,0.010,0.025,0.259,3.198,3.112
22804.226,6.511,153.586,15,0.754,0.009,0.024,0.269,5.421,5.330
22810.751,6.602,151.466,15,0.677,0.010,0.026,0.258,5.598,5.500
22817.368,6.599,151.548,15,0.707,0.010,0.028,0.274,5.543,5.450
22823.982,3.821,261.706,15,0.730,0.010,0.028,0.258,2.762,2.672
22827.817,5.864,170.537,15,0.712,0.010,0.027,0.258,4.824,4.737
22833.694,7.105,140.740,15,0.732,0.010,0.026,0.257,6.046,5.956
22840.813,4.864,205.580,15,0.686,0.009,0.024,0.258,3.853,3.763
22845.691,6.983,143.198,15,0.695,0.010,0.025,0.254,5.968,5.879
22852.687,6.514,153.512,15,0.697,0.010,0.024,0.254,5.498,5.403
22859.216,7.147,139.910,15,0.557,0.010,0.028,0.271,6.245,6.148
22866.377,5.122,195.229,15,0.665,0.010,0.025,0.269,4.120,4.033
22871.512,6.357,157.297,15,1.034,0.009,0.025,0.260,4.996,4.904
22877.885,7.008,142.687,15,0.730,0.010,0.027,0.259,5.949,5.858
22884.906,7.231,138.303,15,0.706,0.009,0.025,0.251,6.206,6.116
22892.153,3.859,259.113,15,0.722,0.010,0.027,0.259,2.807,2.720
22896.027,5.672,176.317,15,0.738,0.010,0.027,0.268,4.594,4.475
22901.718,8.024,124.633,15,1.129,0.015,0.039,0.488,6.288,6.173
22909.758,6.977,143.319,15,0.812,0.012,0.038,0.278,5.795,5.701
22916.750,7.337,136.298,15,0.721,0.009,0.027,0.270,6.274,6.181
22924.103,5.127,195.033,15,0.719,0.011,0.029,0.279,4.049,3.944
22929.245,5.679,176.097,15,0.736,0.011,0.028,0.301,4.568,4.480
22934.937,6.728,148.633,15,0.773,0.011,0.026,0.288,5.594,5.497
22941.679,3.981,251.220,15,0.736,0.011,0.026,0.277,2.896,2.803
22945.673,7.061,141.632,15,0.739,0.010,0.025,0.261,5.991,5.902
22952.747,7.211,138.684,15,0.746,0.010,0.025,0.318,6.075,5.976
22959.975,6.313,158.409,15,0.774,0.015,0.032,0.278,5.173,5.079
22966.304,7.698,129.900,15,0.723,0.020,0.034,0.307,6.570,6.481
22974.018,4.530,220.774,15,0.732,0.010,0.031,0.266,3.454,3.357
22978.563,6.897,144.996,15,0.722,0.010,0.027,0.276,5.825,5.729
22985.473,7.063,141.575,15,0.692,0.010,0.025,0.266,6.036,5.947
22992.550,7.320,136.610,15,0.676,0.010,0.024,0.272,6.305,6.215
22999.886,4.513,221.595,15,0.762,0.010,0.028,0.290,3.382,3.286
23004.414,5.784,172.879,15,0.864,0.021,0.029,0.260,4.561,4.474
23010.213,7.045,141.947,15,0.704,0.011,0.025,0.252,6.019,5.923
