timestamp_ms,frame_time_ms,fps
6942.836,0.335,2984.496
6943.176,0.363,2757.738
6943.544,0.343,2913.940
6943.891,0.328,3049.422
6944.331,0.456,2193.021
6944.799,0.487,2054.392
6945.292,0.452,2213.540
6945.750,0.521,1921.041
6946.286,0.594,1684.764
6946.886,0.489,2045.843
6947.382,0.484,2065.356
6947.872,3.710,269.521
6951.605,0.524,1907.884
6952.134,0.457,2189.626
6952.595,0.421,2377.652
6953.021,0.407,2455.959
6953.433,0.404,2477.750
6953.841,0.393,2547.063
6954.239,0.422,2371.866
6954.665,0.422,2369.006
6955.092,0.406,2464.948
6955.503,0.396,2527.653
6955.903,0.413,2422.205
6956.321,0.395,2533.127
6956.721,0.394,2539.218
6957.119,0.413,2423.884
6957.537,0.398,2515.034
6957.946,0.395,2530.044
6958.346,0.422,2367.391
6958.773,0.392,2550.838
6959.170,0.415,2407.197
6959.591,0.408,2452.152
6960.004,0.394,2540.592
6960.402,0.409,2447.962
6960.816,0.394,2535.799
6961.215,0.406,2464.821
6961.626,0.399,2506.171
6962.030,0.396,2524.609
6962.431,0.407,2459.656
6962.842,0.395,2534.212
6963.242,0.421,2377.737
6963.667,0.444,2252.958
6964.116,3.886,257.344
6968.016,0.497,2013.203
6968.518,0.458,2183.907
6968.981,0.405,2471.730
6969.391,0.437,2290.919
6969.833,0.406,2463.734
6970.243,0.417,2397.978
6970.665,0.400,2501.833
6971.070,0.398,2515.015
6971.472,0.395,2534.597
6971.872,0.412,2429.590
6972.288,0.395,2531.133
6972.689,0.405,2467.296
6973.099,0.398,2513.333
6973.502,0.394,2538.683
6973.900,0.387,2585.095
6974.291,0.418,2394.590
6974.713,0.370,2704.984
6975.087,0.388,2580.112
6975.479,0.415,2412.388
6975.902,0.374,2672.918
6976.280,0.421,2375.613
6976.705,0.368,2714.721
6977.078,0.493,2026.942
6977.576,0.504,1982.282
6978.109,0.420,2381.877
6978.534,0.401,2495.446
6978.939,0.407,2455.717
6979.351,0.401,2496.337
6979.757,0.438,2281.188
6980.200,0.432,2316.858
6980.637,0.438,2283.089
6981.080,3.619,276.285
6984.733,0.659,1516.822
6985.397,0.406,2464.572
6985.808,0.389,2567.579
6986.202,0.410,2441.317
6986.616,0.420,2383.682
6987.041,0.371,2698.101
6987.416,0.383,2608.780
6987.803,0.359,2783.848
6988.167,0.350,2857.396
6988.521,0.408,2452.303
6988.933,0.347,2878.410
6989.284,0.399,2507.453
6989.688,0.371,2693.175
6990.063,0.445,2248.591
6990.513,0.388,2578.077
6990.905,0.349,2869.054
6991.269,0.408,2452.297
6991.681,0.362,2760.700
6992.047,0.348,2874.381
6992.399,0.408,2448.178
6992.812,0.350,2854.435
6993.166,0.365,2742.702
6993.535,0.532,1879.039
6994.072,0.369,2708.662
6994.446,0.556,1800.093
6995.006,0.468,2136.191
6995.479,0.402,2489.724
6995.886,0.417,2400.511
6996.307,0.392,2552.961
6996.703,0.429,2329.808
6997.137,0.406,2463.521
6997.559,3.797,263.367
7001.389,0.565,1768.997
7001.983,0.408,2451.377
7002.395,0.392,2550.201
7002.792,0.389,2571.236
7003.185,0.388,2577.406
7003.578,0.371,2692.624
7003.954,0.387,2581.831
7004.345,0.375,2663.747
7004.725,0.414,2416.819
7005.143,0.399,2508.139
7005.577,0.368,2717.561
7005.949,0.389,2568.871
7006.343,0.374,2673.883
7006.721,0.371,2694.757
7007.097,0.378,2644.264
7007.480,0.380,2629.814
7007.865,0.368,2716.277
7008.237,0.384,2605.239
7008.626,0.369,2706.411
7008.999,0.509,1963.595
7009.513,0.546,1832.240
7010.066,0.464,2155.679
7010.535,0.422,2369.606
7010.962,0.464,2156.055
7011.431,0.425,2352.200
7011.861,0.395,2528.899
7012.261,0.420,2381.548
7012.686,0.397,2517.858
7013.088,0.397,2519.729
7013.490,0.469,2133.415
7013.963,0.451,2217.964
7014.421,3.601,277.687
7018.036,0.497,2013.754
7018.538,0.424,2357.968
7018.967,0.420,2380.777
7019.391,0.403,2479.624
7019.799,0.380,2634.796
7020.183,0.380,2631.392
7020.568,0.384,2604.988
7020.956,0.373,2677.778
7021.334,0.393,2546.292
7021.731,0.382,2619.872
7022.117,0.374,2673.189
7022.496,0.390,2565.991
7022.890,0.373,2684.016
7023.267,0.477,2096.282
7023.748,0.376,2656.769
7024.129,0.369,2709.425
7024.502,0.409,2445.945
7024.915,0.347,2878.675
7025.267,0.462,2162.354
7025.735,0.449,2225.476
7026.189,0.432,2314.670
7026.626,0.425,2351.829
7027.056,0.459,2176.686
7027.520,0.394,2536.101
7027.919,0.371,2694.299
7028.294,0.434,2301.703
7028.733,0.351,2852.050
7029.088,0.364,2749.557
7029.455,0.389,2571.474
7029.848,0.485,2062.791
7030.337,0.413,2423.661
7030.754,3.528,283.409
7034.303,0.490,2042.021
7034.797,0.351,2848.337
7035.153,0.353,2831.538
7035.510,0.363,2752.342
7035.878,0.359,2783.786
7036.241,0.346,2888.838
7036.592,0.369,2712.004
7036.965,0.337,2965.599
7037.307,0.362,2764.279
7037.673,0.354,2828.758
7038.036,0.341,2931.545
7038.381,0.342,2923.199
7038.728,0.338,2961.594
7039.070,0.343,2912.633
7039.417,0.342,2921.883
7039.764,0.348,2869.968
7040.116,0.389,2573.155
7040.509,0.355,2816.100
7040.869,0.345,2901.082
7041.218,0.364,2750.835
7041.586,0.335,2986.965
7041.925,0.343,2912.633
7042.272,0.477,2096.027
7042.754,0.410,2436.576
7043.169,0.513,1947.894
7043.687,0.500,1998.429
7044.215,0.470,2126.022
7044.690,0.375,2663.960
7045.070,0.394,2537.955
7045.468,0.422,2368.961
7045.895,0.376,2659.256
7046.276,0.379,2639.045
7046.659,0.414,2414.135
7047.078,0.389,2569.175
7047.471,0.452,2214.560
7047.928,3.928,254.587
7051.887,0.701,1426.786
7052.598,0.563,1777.102
7053.167,0.533,1876.792
7053.707,0.481,2080.590
7054.193,0.474,2109.642
7054.677,0.395,2533.416
7055.076,0.384,2603.373
7055.465,0.424,2359.014
7055.893,0.404,2477.062
7056.302,0.424,2356.556
7056.731,0.415,2410.481
7057.153,0.463,2161.718
7057.621,0.403,2478.923
7058.030,0.421,2374.812
7058.456,0.418,2392.974
7058.878,0.381,2623.907
7059.264,0.430,2324.176
7059.699,0.391,2557.872
7060.094,0.375,2669.871
7060.473,0.456,2192.651
7060.934,0.425,2351.851
7061.364,0.427,2342.903
7061.795,0.390,2565.866
7062.189,0.463,2161.760
7062.657,0.368,2715.016
7063.030,0.377,2655.394
7063.411,0.478,2090.131
7063.894,0.391,2559.515
7064.289,0.461,2168.934
7064.754,4.060,246.282
7068.849,0.521,1917.777
7069.375,0.433,2307.103
7069.813,0.472,2120.001
7070.290,0.618,1619.134
7070.933,0.483,2071.084
7071.421,0.447,2239.436
7071.873,0.450,2223.383
7072.327,0.470,2125.859
7072.803,0.433,2308.387
7073.241,0.439,2275.530
7073.685,0.434,2306.688
7074.124,0.417,2397.725
7074.552,0.426,2349.387
7074.982,0.453,2205.106
7075.441,0.420,2380.663
7075.866,0.436,2295.052
7076.307,0.423,2366.701
7076.734,0.418,2392.058
7077.157,0.452,2211.294
7077.614,0.424,2360.578
7078.043,0.418,2394.556
7078.467,0.430,2325.982
7078.903,0.428,2334.518
7079.336,0.418,2393.954
7079.759,0.429,2331.328
7080.193,0.447,2239.597
7080.644,3.646,274.307
7084.304,0.505,1978.537
7084.815,0.411,2433.114
7085.231,0.429,2331.627
7085.665,0.411,2435.988
7086.082,0.426,2349.315
7086.514,0.389,2573.446
7086.908,0.400,2500.444
7087.313,0.413,2419.304
7087.731,0.402,2485.164
7088.138,0.395,2530.691
7088.538,0.414,2416.784
7088.957,0.398,2515.698
7089.359,0.398,2510.028
7089.763,0.402,2487.073
7090.170,0.451,2216.926
7090.626,0.387,2583.539
7091.018,0.421,2375.461
7091.445,0.399,2507.359
7091.849,0.418,2391.727
7092.272,0.475,2104.847
7092.752,0.392,2549.531
7093.149,0.441,2266.777
7093.596,0.391,2557.427
7093.991,0.371,2697.155
7094.367,0.541,1849.259
7094.914,0.463,2160.499
7095.382,0.459,2179.599
7095.848,0.396,2525.929
7096.249,0.433,2310.307
7096.687,0.430,2328.169
7097.122,0.443,2256.786
7097.571,3.813,262.250
7101.399,0.541,1846.992
7101.946,0.422,2369.736
7102.373,0.416,2402.529
7102.794,0.410,2441.156
7103.209,0.432,2314.295
7103.646,0.373,2678.086
7104.031,0.381,2626.181
7104.416,0.373,2678.954
7104.794,0.372,2690.139
7105.170,0.397,2516.052
7105.572,0.362,2764.424
7105.939,0.388,2575.269
7106.331,0.375,2668.588
7106.710,0.371,2693.138
7107.086,0.425,2355.579
7107.516,0.539,1856.917
7108.059,0.434,2301.565
7108.499,0.416,2403.904
7108.920,0.395,2531.203
7109.320,0.398,2515.293
7109.722,0.412,2424.454
7110.140,0.395,2532.761
7110.540,0.408,2450.572
7110.953,0.405,2468.203
7111.363,0.399,2507.887
7111.766,0.415,2408.559
7112.186,0.412,2428.947
7112.603,0.390,2565.194
7112.998,0.399,2507.799
7113.401,0.436,2290.972
7113.843,0.406,2460.684
7114.254,3.586,278.866
7117.860,0.554,1806.479
7118.419,0.402,2487.036
7118.826,0.385,2598.523
7119.215,0.412,2429.242
7119.631,0.368,2717.591
7120.003,0.395,2529.897
7120.403,0.357,2802.966
7120.764,0.347,2878.708
7121.115,0.364,2747.811
7121.483,0.352,2842.621
7121.839,0.364,2745.616
7122.208,0.361,2769.347
7122.573,0.367,2724.239
7122.945,0.350,2858.164
7123.299,0.416,2404.725
7123.719,0.562,1778.527
7124.286,0.469,2133.597
7124.759,0.350,2859.365
7125.264,0.351,2849.652
7125.620,0.566,1765.583
7126.191,0.481,2077.844
7126.700,0.434,2303.792
7127.139,0.450,2222.859
7127.594,0.418,2391.841
7128.017,0.420,2383.296
7128.441,0.433,2307.763
7128.880,0.432,2312.331
7129.318,0.416,2401.993
7129.739,0.429,2330.079
7130.173,0.466,2143.889
7130.644,0.433,2307.556
7131.083,3.989,250.694
7135.106,0.510,1962.662
7135.621,0.399,2505.933
7136.025,0.418,2390.812
7136.448,0.426,2345.095
7136.879,0.447,2237.847
7137.332,0.430,2323.355
7137.768,0.449,2227.960
7138.223,0.437,2286.253
7138.671,0.417,2395.806
7139.093,0.473,2115.565
7139.572,0.390,2566.834
7139.967,0.394,2537.942
7140.366,0.433,2311.118
7140.803,0.420,2381.576
7141.228,0.425,2350.331
7141.658,0.400,2499.969
7142.063,0.394,2541.180
7142.462,0.420,2379.004
7142.887,0.396,2524.226
7143.288,0.397,2516.939
7143.690,0.414,2417.526
7144.109,0.399,2507.479
7144.513,0.407,2455.542
7144.925,0.398,2510.954
7145.328,0.396,2523.010
7145.729,0.412,2425.189
7146.146,0.397,2518.505
7146.561,0.423,2362.190
7146.989,0.428,2335.385
7147.422,4.051,246.850
7151.496,0.542,1844.821
7152.043,0.417,2399.555
7152.464,0.430,2324.500
7152.899,0.400,2498.882
7153.304,0.412,2424.395
7153.721,0.394,2538.651
7154.120,0.394,2538.877
7154.519,0.412,2424.713
7154.936,0.393,2547.563
7155.333,0.393,2542.129
7155.731,0.398,2511.686
7156.134,0.393,2541.813
7156.532,0.410,2436.748
7156.947,0.393,2545.967
7157.345,0.441,2265.375
7157.791,0.443,2256.664
7158.239,0.433,2311.022
7158.677,0.423,2365.593
7159.104,0.435,2297.129
7159.544,0.401,2496.455
7159.950,0.397,2515.812
7160.352,0.438,2281.636
7160.797,0.388,2579.999
7161.190,0.411,2434.221
7161.605,0.399,2505.763
7162.009,0.398,2513.333
7162.412,0.412,2429.195
7162.829,0.396,2523.787
7163.230,0.436,2293.331
7163.671,0.438,2281.433
7164.115,3.775,264.905
7167.904,0.503,1987.957
7168.412,0.398,2510.891
7168.815,0.382,2620.875
7169.201,0.412,2428.422
7169.617,0.371,2696.872
7169.992,0.387,2581.964
7170.384,0.372,2691.297
7170.760,0.511,1956.553
7171.281,0.621,1610.552
7171.907,0.550,1816.979
7172.465,0.448,2232.457
7172.919,0.431,2322.697
7173.355,0.403,2483.096
7173.763,0.404,2473.864
7174.173,0.426,2345.689
7174.604,0.391,2560.400
7175.000,0.402,2488.014
7175.407,0.432,2313.877
7175.844,0.400,2496.947
7176.251,0.497,2010.454
7176.754,0.413,2423.843
7177.171,0.422,2368.798
7177.598,0.392,2553.241
7177.995,0.395,2532.992
7178.394,0.419,2386.863
7178.818,0.391,2554.455
7179.214,0.430,2324.133
7179.649,0.532,1879.088
7180.187,0.546,1831.529
7180.738,0.521,1919.029
7181.267,3.898,256.561
7185.181,0.578,1730.038
7185.766,0.399,2505.713
7186.170,0.410,2437.069
7186.586,0.413,2420.815
7187.003,0.401,2491.082
7187.409,0.370,2701.199
7187.784,0.376,2662.414
7188.164,0.367,2721.555
7188.536,0.414,2413.110
7188.955,0.368,2720.000
7189.327,0.419,2386.077
7189.750,0.369,2710.299
7190.124,0.371,2695.788
7190.500,0.611,1635.470
7191.117,0.462,2163.252
7191.584,0.407,2454.795
7191.997,0.434,2304.673
7192.435,0.448,2233.589
7192.888,0.424,2361.024
7193.316,0.415,2407.486
7193.737,0.427,2344.408
7194.169,0.431,2320.019
7194.604,0.425,2353.052
7195.034,0.417,2399.514
7195.456,0.421,2375.748
7195.882,0.420,2380.879
7196.307,0.418,2394.963
7196.730,0.446,2242.882
7197.181,0.453,2205.135
7197.641,3.691,270.901
7201.358,0.490,2041.454
7201.852,0.387,2582.051
7202.244,0.386,2587.530
7202.635,0.403,2478.628
7203.042,0.366,2731.688
7203.413,0.425,2352.880
7203.842,0.406,2461.957
7204.253,0.400,2500.281
7204.657,0.406,2462.939
7205.068,0.402,2490.269
7205.474,0.393,2541.865
7205.872,0.406,2462.423
7206.283,0.390,2564.431
7206.677,0.366,2731.852
7207.047,0.368,2717.236
7207.419,0.393,2545.157
7207.817,0.452,2212.806
7208.273,0.382,2616.240
7208.660,0.366,2729.071
7209.031,0.383,2608.820
7209.418,0.370,2702.411
7209.793,0.383,2608.419
7210.180,0.375,2663.322
7210.562,0.360,2781.200
7210.926,0.371,2693.015
7211.302,0.368,2718.004
7211.674,0.383,2614.181
7212.061,0.366,2733.331
7212.432,0.382,2619.179
7212.818,0.372,2686.886
7213.194,0.421,2377.318
7213.620,0.402,2488.893
7214.026,3.483,287.127
7217.528,0.490,2040.079
7218.023,0.383,2610.530
7218.411,0.372,2686.547
7218.787,0.365,2743.018
7219.156,0.387,2581.085
7219.561,0.342,2927.118
7219.907,0.372,2688.071
7220.283,0.355,2813.367
7220.643,0.369,2711.151
7221.017,0.363,2755.405
7221.384,0.378,2643.803
7221.766,0.343,2914.237
7222.114,0.333,3000.282
7222.451,0.517,1935.606
7222.973,0.486,2058.176
7223.489,0.483,2072.204
7223.978,0.527,1899.245
7224.509,0.377,2650.495
7224.892,0.393,2546.583
7225.290,0.492,2030.461
7225.787,0.378,2642.210
7226.169,0.334,2990.270
7226.524,0.386,2591.446
7226.915,0.335,2983.044
7227.254,0.425,2355.230
7227.683,0.350,2857.322
7228.038,0.346,2889.363
7228.388,0.411,2433.232
7228.803,0.345,2895.454
7229.152,0.346,2891.761
7229.503,0.393,2545.378
7229.900,0.406,2462.254
7230.311,0.423,2366.085
7230.739,4.306,232.251
7235.059,0.640,1562.974
7235.704,0.352,2842.799
7236.064,0.367,2722.592
7236.435,0.425,2352.327
7236.864,0.346,2891.201
7237.215,0.408,2448.760
7237.628,0.384,2607.365
7238.018,0.376,2661.641
7238.398,0.389,2570.608
7238.792,0.356,2805.246
7239.152,0.351,2847.226
7239.508,0.394,2540.754
7239.905,0.359,2781.811
7240.269,0.401,2492.423
7240.674,0.339,2951.820
7241.017,0.347,2879.206
7241.369,0.388,2574.738
7241.761,0.363,2756.499
7242.128,0.342,2923.797
7242.474,0.402,2486.962
7242.880,0.346,2892.991
7243.230,0.379,2640.055
7243.613,0.358,2795.365
7243.974,0.345,2900.282
7244.323,0.359,2785.158
7244.686,0.341,2932.964
7245.031,0.366,2732.853
7245.401,0.346,2888.278
7245.751,0.359,2784.771
7246.114,0.343,2915.486
7246.461,0.431,2320.794
7246.898,0.349,2863.770
7247.252,0.401,2493.051
7247.659,3.284,304.478
7250.983,0.653,1531.879
7251.641,0.557,1794.974
7252.204,0.488,2048.412
7252.698,0.556,1797.666
7253.263,0.707,1413.871
7253.976,0.541,1848.641
7254.523,0.419,2389.224
7254.947,0.409,2443.011
7255.361,0.488,2048.937
7255.853,0.413,2423.714
7256.270,0.409,2444.647
7256.686,0.447,2239.070
7257.137,0.533,1877.458
7257.677,0.385,2595.764
7258.067,0.389,2571.203
7258.460,0.438,2280.954
7258.904,0.409,2447.034
7259.318,0.403,2483.880
7259.726,0.391,2560.708
7260.121,0.377,2651.205
7260.503,0.442,2263.565
7260.950,0.384,2603.008
7261.338,0.372,2684.751
7261.715,0.388,2580.126
7262.108,0.387,2583.052
7262.499,0.402,2487.370
7262.907,0.378,2643.992
7263.290,0.462,2162.620
7263.757,0.381,2625.271
7264.144,4.070,245.702
7268.231,0.522,1915.081
7268.758,0.402,2484.781
7269.166,0.450,2222.998
7269.621,0.414,2415.301
7270.045,0.388,2574.294
7270.439,0.414,2415.511
7270.858,0.400,2501.019
7271.265,0.482,2075.425
7271.754,0.423,2366.836
7272.183,0.404,2473.576
7272.593,0.408,2452.062
7273.007,0.408,2450.680
7273.420,0.374,2675.313
7273.798,0.388,2576.098
7274.191,0.392,2553.483
7274.588,0.363,2754.495
7274.956,0.374,2670.270
7275.335,0.374,2674.412
7275.713,0.389,2573.181
7276.107,0.373,2680.728
7276.485,0.431,2322.762
7276.920,0.376,2656.466
7277.301,0.422,2371.320
7277.727,0.389,2570.073
7278.121,0.385,2595.212
7278.511,0.414,2413.459
7278.930,0.389,2570.780
7279.324,0.422,2370.280
7279.751,0.374,2674.355
7280.129,0.505,1981.756
7280.638,0.498,2006.795
7281.143,3.575,279.729
7284.752,0.591,1691.976
7285.348,0.430,2327.064
7285.782,0.425,2351.696
7286.213,0.407,2458.501
7286.624,0.417,2399.042
7287.046,0.399,2508.837
7287.450,0.395,2533.082
7287.850,0.414,2415.751
7288.268,0.412,2425.165
7288.686,0.394,2541.257
7289.084,0.403,2480.528
7289.492,0.420,2379.638
7289.918,0.412,2426.172
7290.335,0.455,2198.798
7290.795,0.399,2509.373
7291.199,0.440,2274.831
7291.644,0.404,2477.351
7292.052,0.396,2523.825
7292.454,0.411,2433.167
7292.869,0.397,2520.619
7293.271,0.403,2480.651
7293.679,0.410,2438.317
7294.094,0.396,2524.507
7294.495,0.402,2485.188
7294.903,0.412,2426.813
7295.319,0.413,2418.982
7295.737,0.385,2596.856
7296.127,0.370,2705.035
7296.501,0.454,2202.405
7296.959,0.379,2637.527
7297.343,3.631,275.430
7300.992,0.486,2056.031
7301.483,0.416,2406.085
7301.903,0.369,2709.344
7302.276,0.410,2436.285
7302.691,0.364,2746.053
7303.059,0.334,2994.693
7303.397,0.379,2637.082
7303.781,0.343,2912.777
7304.128,0.332,3014.854
7304.464,0.383,2612.255
7304.851,0.333,3006.488
7305.188,0.352,2840.175
7305.712,0.405,2468.849
7306.143,0.589,1697.758
7306.737,0.386,2590.217
7307.128,0.425,2350.325
7307.559,0.433,2307.194
7307.998,0.489,2044.480
7308.496,0.462,2163.102
7308.966,0.432,2313.299
7309.404,0.424,2358.602
7309.850,0.401,2492.417
7310.257,0.435,2299.189
7310.697,0.405,2471.265
7311.107,0.420,2378.161
7311.532,0.445,2245.012
7311.983,0.412,2427.391
7312.400,0.434,2302.036
7312.839,0.403,2479.925
7313.247,0.446,2241.891
7313.699,0.422,2370.112
7314.127,3.583,279.113
7317.728,0.506,1975.508
7318.240,0.391,2557.636
7318.636,0.418,2393.753
7319.059,0.386,2589.439
7319.450,0.380,2631.766
7319.836,0.409,2442.193
7320.250,0.364,2743.906
7320.619,0.409,2444.014
7321.035,0.364,2745.036
7321.404,0.378,2642.092
7321.787,0.393,2543.558
7322.186,0.390,2563.176
7322.581,0.375,2669.172
7322.961,0.379,2635.706
7323.346,0.378,2643.635
7323.729,0.437,2288.591
7324.171,0.372,2687.139
7324.579,0.356,2811.461
7324.939,0.378,2642.532
7325.322,0.383,2611.048
7325.710,0.379,2638.460
7326.094,0.371,2693.857
7326.470,0.398,2509.801
7326.873,0.400,2499.306
7327.278,0.375,2668.531
7327.659,0.393,2542.369
7328.057,0.371,2696.283
7328.433,0.397,2517.421
7328.835,0.381,2622.861
7329.221,0.390,2565.418
7329.616,0.371,2697.643
7329.992,0.410,2437.853
7330.407,0.398,2513.062
7330.813,3.657,273.459
7334.492,0.522,1915.551
7335.020,0.387,2582.318
7335.412,0.372,2688.794
7335.789,0.394,2535.536
7336.189,0.369,2709.777
7336.565,0.409,2446.453
7336.980,0.395,2531.787
7337.380,0.386,2590.392
7337.771,0.375,2666.048
7338.151,0.377,2649.709
7338.534,0.389,2573.526
7338.928,0.369,2710.681
7339.301,0.388,2578.729
7339.694,0.385,2596.984
7340.083,0.368,2714.529
7340.456,0.396,2523.946
7340.857,0.387,2583.238
7341.249,0.368,2715.333
7341.622,0.392,2551.619
7342.018,0.369,2712.041
7342.392,0.447,2239.281
7342.843,0.369,2709.315
7343.217,0.377,2650.657
7343.599,0.379,2638.975
7343.983,0.371,2691.805
7344.359,0.382,2618.000
7344.746,0.377,2655.944
7345.127,0.373,2677.742
7345.505,0.383,2612.078
7345.894,0.387,2586.633
7346.285,0.370,2704.889
7346.660,0.420,2380.131
7347.085,0.388,2574.665
7347.479,3.641,274.625
7351.156,0.694,1439.937
7351.857,0.593,1686.636
7352.456,0.480,2085.327
7352.940,0.432,2314.118
7353.377,0.390,2563.242
7353.772,0.386,2590.781
7354.163,0.373,2678.043
7354.541,0.390,2562.375
7354.936,0.372,2688.411
7355.313,0.374,2672.146
7355.692,0.413,2420.417
7356.112,0.396,2527.429
7356.513,0.417,2395.433
7356.935,0.478,2093.544
7357.420,0.404,2474.592
7357.829,0.391,2558.199
7358.225,0.432,2317.417
7358.662,0.368,2718.507
7359.034,0.386,2592.978
7359.425,0.417,2396.157
7359.847,0.376,2661.967
7360.227,0.418,2392.768
7360.650,0.362,2763.003
7361.017,0.389,2567.829
7361.411,0.371,2695.701
7361.786,0.441,2267.985
7362.232,0.370,2704.179
7362.607,0.371,2695.323
7362.982,0.376,2657.327
7363.363,0.435,2301.480
7363.803,0.391,2555.042
7364.200,3.519,284.138
7367.751,0.493,2027.382
7368.250,0.383,2613.627
7368.637,0.389,2569.743
7369.031,0.374,2672.139
7369.411,0.363,2752.948
7369.779,0.356,2807.995
7370.139,0.356,2807.065
7370.500,0.378,2646.539
7370.882,0.356,2807.010
7371.243,0.382,2620.607
7371.630,0.351,2845.825
7371.985,0.361,2773.356
7372.351,0.361,2769.163
7372.717,0.356,2808.736
7373.078,0.351,2851.481
7373.433,0.354,2823.048
7373.792,0.368,2715.399
7374.165,0.423,2364.010
7374.592,0.363,2752.205
7374.960,0.383,2609.215
7375.348,0.377,2649.617
7375.730,0.386,2591.976
7376.121,0.369,2706.609
7376.506,0.404,2472.408
7376.916,0.378,2648.067
7377.298,0.408,2452.261
7377.711,0.419,2384.018
7378.136,0.376,2660.940
7378.516,0.374,2671.904
7378.895,0.376,2662.187
7379.276,0.382,2616.815
7379.663,0.375,2664.656
7380.043,0.452,2214.619
7380.499,0.418,2389.560
7380.924,3.666,272.802
7384.610,0.514,1946.608
7385.129,0.434,2306.193
7385.569,0.394,2540.844
7385.968,0.420,2381.746
7386.393,0.406,2465.179
7386.803,0.413,2423.426
7387.221,0.430,2326.160
7387.656,0.400,2501.438
7388.061,0.397,2520.650
7388.462,0.416,2402.535
7388.883,0.396,2527.889
7389.286,0.398,2514.338
7389.689,0.408,2451.347
7390.102,0.398,2513.719
7390.505,0.413,2424.213
7390.922,0.408,2452.050
7391.334,0.405,2468.307
7391.744,0.413,2419.977
7392.163,0.529,1891.918
7392.696,0.402,2484.565
7393.104,0.480,2082.075
7393.589,0.432,2312.759
7394.029,0.400,2501.182
7394.434,0.411,2434.909
7394.850,0.409,2446.250
7395.264,0.407,2456.514
7395.676,0.420,2383.739
7396.101,0.401,2491.845
7396.507,0.425,2355.363
7396.937,0.406,2462.721
7397.348,3.572,279.985
7400.935,0.487,2053.936
7401.427,0.399,2505.801
7401.831,0.398,2512.847
7402.234,0.402,2487.216
7402.640,0.392,2549.655
7403.037,0.374,2675.843
7403.416,0.374,2676.294
7403.794,0.374,2673.518
7404.173,0.370,2705.335
7404.555,0.384,2606.957
7404.943,0.371,2692.384
7405.319,0.379,2636.505
7405.703,0.421,2374.321
7406.129,0.394,2540.437
7406.528,0.412,2429.089
7406.944,0.401,2491.647
7407.351,0.394,2537.517
7407.750,0.414,2415.757
7408.169,0.405,2468.855
7408.579,0.389,2571.163
7408.973,0.403,2483.664
7409.380,0.396,2526.631
7409.781,0.410,2438.430
7410.196,0.415,2412.365
7410.615,0.388,2574.128
7411.009,0.409,2447.585
7411.422,0.398,2512.904
7411.825,0.396,2525.495
7412.226,0.421,2372.733
7412.652,0.396,2526.005
7413.052,0.403,2483.528
7413.462,0.418,2390.252
7413.885,0.406,2463.873
7414.299,3.663,273.019
7417.979,0.493,2029.950
7418.477,0.432,2315.731
7418.913,0.404,2473.044
7419.323,0.425,2353.622
7419.752,0.410,2437.295
7420.168,0.398,2510.343
7420.571,0.406,2465.550
7420.981,0.392,2549.720
7421.378,0.396,2527.442
7421.779,0.414,2412.702
7422.198,0.398,2513.251
7422.616,0.389,2572.903
7423.009,0.397,2516.939
7423.411,0.397,2517.890
7423.814,0.457,2188.270
7424.276,0.414,2413.343
7424.696,0.394,2537.388
7425.095,0.413,2418.930
7425.513,0.395,2533.904
7425.913,0.394,2539.753
7426.312,0.412,2426.119
7426.729,0.396,2526.886
7427.130,0.427,2342.848
7427.562,0.402,2490.213
7427.969,0.393,2544.121
7428.367,0.415,2408.861
7428.788,0.393,2541.929
7429.186,0.407,2455.518
7429.598,0.389,2569.796
7429.992,0.445,2249.693
7430.442,0.406,2464.602
7430.853,4.047,247.120
7434.919,0.501,1997.348
7435.425,0.413,2419.726
7435.844,0.505,1981.795
7436.356,0.432,2314.472
7436.794,0.455,2197.575
7437.255,0.426,2346.008
7437.687,0.398,2509.826
7438.090,0.445,2248.656
7438.540,0.418,2392.367
7438.963,0.418,2393.541
7439.386,0.395,2533.981
7439.785,0.415,2410.591
7440.205,0.405,2467.083
7440.615,0.399,2506.781
7441.019,0.401,2492.572
7441.425,0.394,2536.301
7441.824,0.410,2441.359
7442.239,0.486,2059.151
7442.729,0.394,2541.083
7443.128,0.410,2440.584
7443.543,0.405,2466.949
7443.953,0.393,2543.474
7444.351,0.410,2438.578
7444.766,0.392,2553.998
7445.162,0.399,2509.203
7445.566,0.406,2465.234
7445.977,0.402,2486.084
7446.383,0.391,2559.607
7446.799,0.450,2221.467
7447.254,0.470,2127.040
7447.731,3.627,275.728
7451.375,0.576,1737.595
7451.955,0.454,2204.697
7452.414,0.498,2006.847
7452.916,0.437,2287.424
7453.358,0.477,2098.460
7453.840,0.440,2272.180
7454.285,0.480,2085.462
7454.769,0.423,2364.267
7455.197,0.437,2287.832
7455.638,0.421,2376.454
7456.064,0.397,2517.877
7456.466,0.465,2151.384
7456.936,0.397,2519.361
7457.339,0.458,2184.890
7457.802,0.432,2313.685
7458.239,0.432,2313.615
7458.676,0.420,2379.570
7459.101,0.434,2306.199
7459.540,0.431,2322.427
7459.976,0.422,2372.344
7460.402,0.435,2297.678
7460.843,0.422,2370.325
7461.269,0.417,2396.277
7461.691,0.435,2298.375
7462.131,0.432,2315.227
7462.568,0.413,2422.322
7462.986,0.420,2380.714
7463.411,0.455,2199.460
7463.871,0.427,2343.594
